,ED,Reported %,Zohran Kwame Mamdani,Scott Stringer,Selma Bartholomew,Zellnor Myrie,Adrienne Adams,Andrew Cuomo,Jessica Ramos,Whitney Tilson,Michael Blake,Brad Lander,Paperboy Price,WRITE-IN,AD,ElectDist
60,59,0.99,0,0,0,0,0,0,0,0,0,0,0,0,77,77059
2,1,0.99,39,1,0,0,10,72,0,2,6,2,0,0,78,78001
3,2,0.99,75,2,0,0,8,124,1,1,2,3,0,0,78,78002
4,3,0.99,31,2,2,2,7,95,0,0,2,2,0,0,78,78003
5,4,0.99,31,2,0,1,3,78,0,0,1,1,1,0,78,78004
6,5,0.99,45,2,0,0,1,50,1,0,0,2,0,0,78,78005
7,6,0.99,43,1,0,0,4,48,0,0,3,2,0,0,78,78006
8,7,0.99,42,3,2,0,6,84,1,0,2,4,0,0,78,78007
9,8,0.99,61,1,0,0,4,39,1,0,0,3,0,0,78,78008
10,9,0.99,92,1,0,0,6,34,0,1,1,4,0,1,78,78009
11,10,0.99,74,3,0,2,11,74,1,0,2,5,0,2,78,78010
12,11,0.99,74,0,0,1,4,32,1,0,1,7,0,0,78,78011
13,12,0.99,36,0,0,1,8,53,0,0,0,4,0,0,78,78012
14,13,0.99,34,0,0,0,7,117,3,0,0,1,0,0,78,78013
15,14,0.99,45,2,0,0,7,83,0,0,1,4,0,0,78,78014
16,15,0.99,14,0,0,0,1,11,0,0,0,0,0,0,78,78015
17,16,0.99,23,2,0,1,4,60,1,0,0,0,0,1,78,78016
18,17,0.99,53,2,0,0,6,90,1,0,0,2,0,0,78,78017
19,18,0.99,59,0,0,1,7,73,1,1,0,2,0,0,78,78018
20,19,0.99,52,1,0,1,6,71,3,0,2,4,0,0,78,78019
21,20,0.99,67,1,0,1,5,112,2,0,0,4,1,1,78,78020
22,21,0.99,59,1,0,1,3,65,1,0,0,7,0,0,78,78021
23,22,0.99,78,1,0,1,3,85,1,0,3,1,0,0,78,78022
24,23,0.99,83,4,1,0,7,66,0,0,2,3,0,0,78,78023
25,24,0.99,8,0,0,0,1,15,0,0,0,0,0,0,78,78024
26,25,0.99,79,2,1,0,10,121,0,0,2,11,0,0,78,78025
27,26,0.99,50,2,0,0,2,61,3,0,2,7,0,0,78,78026
28,27,0.99,93,3,2,0,5,79,1,0,1,8,1,1,78,78027
29,28,0.99,130,2,0,2,6,115,3,1,3,6,0,0,78,78028
30,29,0.99,56,3,0,0,4,46,0,0,2,3,0,0,78,78029
31,30,0.99,87,1,2,1,10,81,0,1,1,9,0,0,78,78030
32,31,0.99,32,4,0,1,9,48,1,0,0,5,1,1,78,78031
33,32,0.99,137,7,0,4,38,235,0,0,7,21,1,3,78,78032
34,33,0.99,57,2,0,2,6,87,2,3,0,3,0,0,78,78033
35,34,0.99,57,0,0,0,5,104,0,0,0,6,0,3,78,78034
36,35,0.99,74,0,0,0,4,83,3,0,0,3,0,1,78,78035
37,36,0.99,34,2,0,2,3,71,0,0,0,0,0,0,78,78036
38,37,0.99,49,4,1,1,4,101,6,0,2,7,1,0,78,78037
39,38,0.99,38,2,1,0,4,54,3,0,2,2,0,0,78,78038
40,39,0.99,51,3,0,0,3,85,2,0,0,1,0,0,78,78039
41,40,0.99,43,5,0,0,5,63,0,0,0,2,0,0,78,78040
42,41,0.99,53,4,1,1,2,81,3,1,1,2,0,0,78,78041
43,42,0.99,62,1,0,1,4,81,4,0,0,2,0,1,78,78042
44,43,0.99,81,3,1,1,3,92,2,0,2,2,0,0,78,78043
45,44,0.99,88,3,1,0,4,128,4,0,2,2,1,1,78,78044
46,45,0.99,80,2,0,1,5,74,2,0,2,7,0,0,78,78045
47,46,0.99,50,1,1,2,3,67,1,0,0,0,0,1,78,78046
48,47,0.99,55,3,1,0,4,70,0,0,0,2,0,0,78,78047
49,48,0.99,0,0,0,0,0,0,0,0,0,0,0,0,78,78048
50,49,0.99,79,5,0,2,13,83,7,0,2,10,2,0,78,78049
51,50,0.99,0,0,0,0,0,0,0,0,0,0,0,0,78,78050
52,51,0.99,0,0,0,0,0,0,0,0,0,0,0,0,78,78051
53,52,0.99,0,0,0,0,0,0,0,0,0,0,0,0,78,78052
54,53,0.99,0,0,0,0,0,0,0,0,0,0,0,0,78,78053
2,1,0.99,43,3,0,2,14,105,0,0,3,1,1,0,79,79001
3,2,0.99,3,0,0,0,2,9,0,0,2,0,0,0,79,79002
4,3,0.99,48,0,3,0,12,83,0,0,1,0,0,0,79,79003
5,4,0.99,25,1,0,1,6,45,1,1,2,0,0,0,79,79004
6,5,0.99,29,2,0,0,0,44,0,0,1,1,0,0,79,79005
7,6,0.99,23,0,0,0,3,48,0,0,2,0,0,0,79,79006
8,7,0.99,30,0,0,0,2,48,1,0,5,1,0,0,79,79007
9,8,0.99,30,0,0,0,2,55,2,1,0,1,0,0,79,79008
10,9,0.99,14,0,1,0,3,38,0,0,1,0,0,0,79,79009
11,10,0.99,45,0,2,0,4,70,0,0,0,0,0,0,79,79010
12,11,0.99,52,0,0,2,6,97,2,1,1,0,0,0,79,79011
13,12,0.99,48,0,0,1,8,74,0,1,5,1,0,1,79,79012
14,13,0.99,49,2,0,0,3,69,1,0,3,0,0,0,79,79013
15,14,0.99,40,1,0,0,7,91,2,1,6,0,0,0,79,79014
16,15,0.99,64,2,1,1,6,78,1,0,3,1,0,0,79,79015
17,16,0.6,6,0,0,0,1,7,0,0,0,0,0,0,79,79016
18,17,0.99,22,0,0,0,11,70,2,0,4,0,0,1,79,79017
19,18,0.99,35,1,1,0,4,52,0,0,1,0,0,0,79,79018
20,19,0.8332999999999999,11,1,0,1,6,44,0,0,2,0,0,0,79,79019
21,20,0.8332999999999999,48,0,1,1,11,55,0,0,3,2,0,0,79,79020
22,21,0.8332999999999999,33,3,1,0,6,33,0,0,1,0,1,3,79,79021
23,22,0.99,52,0,0,0,11,88,2,0,3,2,0,0,79,79022
24,23,0.99,50,2,1,1,3,94,1,0,1,0,0,0,79,79023
25,24,0.99,32,1,0,0,5,75,2,0,8,3,1,0,79,79024
26,25,0.99,24,1,0,1,1,50,0,0,0,1,0,1,79,79025
27,26,0.99,31,0,0,0,3,31,1,0,1,0,0,0,79,79026
28,27,0.99,47,3,0,0,11,85,1,1,3,4,0,0,79,79027
29,28,0.99,64,2,2,0,7,98,0,0,3,2,0,0,79,79028
30,29,0.8332999999999999,34,3,0,0,6,71,1,0,2,4,0,0,79,79029
31,30,0.99,37,0,1,1,7,67,0,0,3,3,0,0,79,79030
32,31,0.99,23,2,0,0,6,65,0,0,4,1,0,0,79,79031
33,32,0.99,63,4,1,0,9,107,1,0,9,4,0,0,79,79032
34,33,0.99,31,1,0,1,6,39,1,0,1,3,0,0,79,79033
35,34,0.6,15,0,0,0,3,5,0,0,0,1,0,0,79,79034
36,35,0.99,42,1,0,1,6,82,2,1,8,3,0,0,79,79035
37,36,0.99,42,1,0,1,9,69,0,0,1,3,0,0,79,79036
38,37,0.99,43,2,0,1,14,108,1,0,5,3,0,0,79,79037
39,38,0.99,22,1,0,2,6,85,3,1,3,3,0,1,79,79038
40,39,0.99,32,0,0,0,5,71,2,0,4,0,0,0,79,79039
41,40,0.99,42,3,1,0,16,160,1,0,8,3,0,0,79,79040
42,41,0.99,29,1,1,1,6,69,2,0,3,1,0,0,79,79041
43,42,0.99,45,0,0,0,6,58,1,0,2,2,0,0,79,79042
44,43,0.99,87,0,1,3,9,85,1,0,7,1,0,0,79,79043
45,44,0.99,48,2,0,0,5,48,0,0,2,0,0,0,79,79044
46,45,0.99,58,3,0,1,15,78,1,0,9,4,0,0,79,79045
47,46,0.99,63,1,1,1,16,93,2,1,4,0,0,0,79,79046
48,47,0.99,98,4,1,2,11,107,3,1,5,3,0,0,79,79047
49,48,0.99,10,0,0,0,1,15,0,0,0,0,0,0,79,79048
50,49,0.99,58,1,0,0,3,54,1,0,0,0,0,0,79,79049
51,50,0.99,48,0,1,0,5,103,3,0,2,2,0,0,79,79050
52,51,0.99,40,2,0,0,8,102,3,1,3,1,1,0,79,79051
53,52,0.99,46,1,0,0,4,101,1,0,2,1,0,0,79,79052
54,53,0.99,27,3,2,0,2,48,0,0,4,0,0,0,79,79053
55,54,0.99,53,6,1,4,39,177,0,0,10,5,0,1,79,79054
56,55,0.99,83,8,1,4,44,235,2,0,24,7,0,1,79,79055
57,56,0.99,35,4,1,2,23,117,0,0,6,7,0,0,79,79056
58,57,0.99,25,1,0,0,5,42,4,0,2,0,0,0,79,79057
2,1,0.99,33,1,0,0,4,51,0,0,0,0,0,0,80,80001
3,2,0.99,60,5,0,1,5,59,0,0,0,1,1,0,80,80002
4,3,0.99,48,2,0,1,2,46,0,0,0,1,0,0,80,80003
5,4,0.99,42,5,0,0,4,30,0,0,0,5,0,0,80,80004
6,5,0.99,118,2,0,0,5,48,1,1,1,6,0,0,80,80005
7,6,0.99,102,4,0,1,3,71,2,4,1,4,0,1,80,80006
8,7,0.99,79,2,0,1,9,88,0,0,0,4,0,0,80,80007
9,8,0.99,110,2,0,0,4,78,0,0,0,5,0,0,80,80008
10,9,0.99,74,1,1,0,1,61,2,0,0,2,3,0,80,80009
11,10,0.99,65,2,0,1,5,63,0,0,0,3,0,0,80,80010
12,11,0.99,68,6,2,3,11,77,0,0,1,11,0,0,80,80011
13,12,0.99,90,3,0,0,3,101,2,0,1,3,0,0,80,80012
14,13,0.99,121,4,0,1,7,83,0,0,1,8,2,0,80,80013
15,14,0.99,98,7,0,0,16,104,4,1,5,14,2,1,80,80014
16,15,0.99,91,3,0,2,11,99,3,1,1,7,0,0,80,80015
17,16,0.99,108,3,0,2,10,76,0,0,1,6,0,1,80,80016
18,17,0.99,106,1,0,1,10,94,1,2,2,8,0,1,80,80017
19,18,0.99,70,3,1,3,6,62,2,0,1,5,0,0,80,80018
20,19,0.99,71,0,0,2,4,36,0,0,0,8,0,0,80,80019
21,20,0.99,86,5,0,1,5,90,0,3,0,14,0,1,80,80020
22,21,0.99,152,3,0,4,7,51,1,0,1,20,0,0,80,80021
23,22,0.99,24,2,2,0,4,59,1,0,0,3,0,0,80,80022
24,23,0.99,99,3,0,0,10,80,1,0,1,9,1,0,80,80023
25,24,0.99,84,5,0,2,8,78,0,1,2,13,0,1,80,80024
26,25,0.99,49,5,0,0,5,77,0,1,1,3,1,1,80,80025
27,26,0.99,80,3,0,2,11,116,0,2,1,3,0,1,80,80026
28,27,0.99,15,0,0,0,4,40,0,1,0,0,0,0,80,80027
29,28,0.99,23,0,0,0,0,17,0,1,0,3,0,0,80,80028
30,29,0.99,76,4,1,1,12,119,2,1,0,8,0,1,80,80029
31,30,0.99,96,4,1,2,9,92,0,0,0,6,1,0,80,80030
32,31,0.99,64,0,0,1,7,101,1,0,1,8,0,0,80,80031
33,32,0.99,47,0,0,1,1,47,0,1,0,2,0,0,80,80032
34,33,0.99,30,1,0,0,1,18,0,0,0,1,0,1,80,80033
35,34,0.99,63,0,1,1,8,113,1,0,3,3,0,0,80,80034
36,35,0.8,44,2,0,3,6,83,2,1,2,4,0,0,80,80035
37,36,0.99,27,1,0,0,11,68,1,0,0,2,0,0,80,80036
38,37,0.8,45,1,0,1,5,59,1,0,1,1,0,0,80,80037
39,38,0.99,47,1,1,1,17,96,0,1,2,2,0,0,80,80038
40,39,0.99,44,0,2,2,7,71,2,0,3,8,2,0,80,80039
41,40,0.99,64,1,0,1,5,36,1,0,1,3,0,0,80,80040
42,41,0.99,116,3,1,2,9,107,0,3,0,8,0,1,80,80041
43,42,0.99,89,1,0,0,4,85,0,1,0,10,0,0,80,80042
44,43,0.99,68,2,0,1,8,50,2,0,1,9,1,0,80,80043
45,44,0.99,51,2,1,1,12,101,3,1,1,2,0,1,80,80044
46,45,0.99,59,2,2,0,8,80,1,0,2,3,0,1,80,80045
47,46,0.99,59,0,1,0,5,65,2,0,0,2,0,0,80,80046
48,47,0.99,56,2,0,0,6,43,2,0,0,2,0,0,80,80047
49,48,0.99,26,1,1,3,1,74,3,0,0,1,0,0,80,80048
50,49,0.99,51,1,0,1,10,86,1,1,0,5,0,0,80,80049
51,50,0.99,41,0,0,3,0,70,1,0,0,5,0,0,80,80050
52,51,0.99,42,2,1,0,8,79,0,0,1,2,1,0,80,80051
53,52,0.99,1,0,0,0,0,17,0,0,0,0,0,0,80,80052
54,53,0.99,91,2,0,0,3,63,0,0,1,2,0,1,80,80053
55,54,0.99,124,7,1,1,28,327,1,0,6,10,0,0,80,80054
56,55,0.99,76,1,0,0,3,62,4,0,0,2,0,0,80,80055
57,56,0.99,123,1,0,1,1,45,2,0,0,4,2,0,80,80056
58,57,0.99,150,1,1,2,7,74,0,0,2,5,2,0,80,80057
59,58,0.99,0,0,0,0,0,0,0,0,0,0,0,0,80,80058
60,59,0.99,0,0,0,0,0,0,0,0,0,0,0,0,80,80059
61,60,0.99,0,0,0,0,0,0,0,0,0,0,0,0,80,80060
62,61,0.99,0,0,0,0,0,0,0,0,0,0,0,0,80,80061
2,1,0.99,59,4,2,0,4,78,3,0,0,3,0,0,81,81001
3,2,0.99,60,0,0,2,7,101,0,3,2,8,0,0,81,81002
4,3,0.99,33,3,0,2,1,56,1,0,0,5,0,0,81,81003
5,4,0.99,20,0,0,0,8,83,0,0,4,2,0,0,81,81004
6,5,0.99,68,2,0,1,7,62,3,0,1,6,1,0,81,81005
7,6,0.99,61,1,0,1,17,102,2,0,1,4,2,0,81,81006
8,7,0.99,79,1,0,0,12,51,0,0,0,16,0,0,81,81007
9,8,0.99,104,5,0,1,7,86,1,1,4,12,0,0,81,81008
10,9,0.99,96,1,0,2,1,64,1,2,2,7,1,2,81,81009
11,10,0.99,105,11,0,1,10,103,1,2,0,29,2,1,81,81010
12,11,0.99,161,3,2,3,7,109,5,1,3,25,0,1,81,81011
13,12,0.99,135,7,0,3,7,95,2,4,1,29,1,2,81,81012
14,13,0.99,18,1,0,0,1,7,0,1,0,2,0,0,81,81013
15,14,0.99,151,19,2,3,17,202,0,6,0,94,0,0,81,81014
16,15,0.8,61,9,0,2,12,106,2,2,2,49,0,0,81,81015
17,16,0.8,56,7,0,5,7,85,1,4,0,37,0,0,81,81016
18,17,0.99,161,10,2,6,14,105,1,3,6,44,2,0,81,81017
19,18,0.99,39,3,2,1,5,99,0,2,0,4,0,0,81,81018
20,19,0.8889,144,16,0,3,14,214,1,2,3,79,0,1,81,81019
21,20,0.8889,146,12,0,3,14,100,1,2,3,82,0,1,81,81020
22,21,0.8889,166,17,0,9,16,138,2,2,2,62,2,0,81,81021
23,22,0.8889,105,17,0,5,19,233,4,4,0,70,1,0,81,81022
24,23,0.8889,150,2,1,3,12,84,1,1,2,52,2,0,81,81023
25,24,0.99,41,2,0,1,7,92,0,1,0,2,0,0,81,81024
26,25,0.8889,55,16,0,10,6,172,2,8,1,56,0,1,81,81025
27,26,0.8889,135,8,1,0,31,99,1,0,3,46,1,0,81,81026
28,27,0.99,136,17,0,6,23,198,1,8,2,107,1,2,81,81027
29,28,0.99,118,18,1,3,33,295,2,6,5,130,2,0,81,81028
30,29,0.99,135,21,0,7,32,303,2,3,1,94,0,1,81,81029
31,30,0.99,118,14,1,4,15,253,1,10,4,49,0,0,81,81030
32,31,0.99,116,27,2,2,16,330,1,21,2,95,1,0,81,81031
33,32,0.99,94,20,1,3,20,169,2,9,1,72,0,0,81,81032
34,33,0.99,21,4,0,2,8,70,0,4,0,31,0,0,81,81033
35,34,0.99,109,17,1,2,25,187,2,2,1,62,0,0,81,81034
36,35,0.99,107,13,0,5,34,179,3,1,5,56,0,0,81,81035
37,36,0.99,97,10,0,4,12,80,1,5,4,33,2,1,81,81036
38,37,0.99,151,8,1,2,14,150,0,0,5,59,2,0,81,81037
39,38,0.99,109,9,0,1,11,107,1,4,2,44,0,1,81,81038
40,39,0.99,110,7,0,2,14,88,0,3,0,48,0,0,81,81039
41,40,0.99,99,5,0,1,12,79,1,7,0,63,0,1,81,81040
42,41,0.99,67,9,0,0,5,57,0,1,1,19,0,2,81,81041
43,42,0.99,80,7,0,3,12,63,1,1,1,31,0,0,81,81042
44,43,0.99,88,4,2,3,5,83,2,1,1,33,0,0,81,81043
45,44,0.99,65,3,2,3,7,155,0,0,1,5,0,2,81,81044
46,45,0.99,77,6,0,2,6,62,0,1,3,21,0,1,81,81045
47,46,0.99,56,7,0,1,8,75,0,1,4,11,0,0,81,81046
48,47,0.99,82,0,0,1,9,93,2,0,2,2,1,1,81,81047
49,48,0.99,125,7,0,0,16,133,0,4,1,5,0,0,81,81048
50,49,0.99,44,2,3,1,10,89,2,0,0,5,0,1,81,81049
51,50,0.99,83,1,0,1,2,62,0,4,0,7,0,0,81,81050
52,51,0.99,124,6,0,4,11,65,2,0,1,9,0,0,81,81051
53,52,0.99,42,2,0,1,3,139,2,0,2,0,0,0,81,81052
54,53,0.99,113,7,0,2,19,87,2,0,3,10,0,0,81,81053
55,54,0.99,124,6,2,3,16,119,1,2,1,36,1,1,81,81054
56,55,0.99,32,3,1,0,7,82,2,0,1,0,0,0,81,81055
57,56,0.99,142,13,0,4,13,154,2,0,1,30,0,1,81,81056
58,57,0.99,36,1,0,2,9,87,1,0,3,2,0,1,81,81057
59,58,0.99,28,2,0,2,9,110,0,0,0,3,1,0,81,81058
60,59,0.99,0,0,0,0,0,0,0,0,0,0,0,0,81,81059
61,60,0.99,0,0,0,0,0,0,0,0,0,0,0,0,81,81060
62,61,0.99,0,0,0,0,0,0,0,0,0,0,0,0,81,81061
63,62,0.99,0,0,0,0,0,0,0,0,0,0,0,0,81,81062
2,1,0.99,42,7,1,0,5,124,1,8,1,14,1,1,82,82001
3,2,0.99,23,1,0,1,1,26,1,1,0,7,0,0,82,82002
4,3,0.99,53,4,0,0,9,84,1,2,3,6,0,0,82,82003
5,4,0.99,70,3,1,0,9,78,2,1,2,1,0,0,82,82004
6,5,0.99,43,1,0,0,4,48,7,0,0,2,1,0,82,82005
7,6,0.99,37,6,0,0,6,61,2,3,1,13,2,1,82,82006
8,7,0.99,62,4,0,1,6,65,1,3,1,7,0,0,82,82007
9,8,0.99,69,3,0,1,1,45,1,0,0,3,0,0,82,82008
10,9,0.99,77,2,0,0,7,89,2,1,1,5,0,0,82,82009
11,10,0.99,85,3,0,4,8,118,3,0,2,3,0,0,82,82010
12,11,0.99,64,1,0,1,8,98,1,2,0,6,0,0,82,82011
13,12,0.99,35,1,1,0,10,56,1,0,3,4,0,0,82,82012
14,13,0.99,34,2,1,0,3,53,0,0,0,1,0,0,82,82013
15,14,0.99,31,2,0,0,6,95,1,0,1,2,0,0,82,82014
16,15,0.99,89,5,0,0,4,84,1,0,2,1,0,0,82,82015
17,16,0.99,86,0,0,0,5,77,3,3,1,2,1,0,82,82016
18,17,0.99,7,0,0,1,0,2,0,0,0,1,0,0,82,82017
19,18,0.99,63,3,0,0,4,85,0,1,1,6,0,0,82,82018
20,19,0.99,52,3,0,1,2,72,0,2,2,3,2,1,82,82019
21,20,0.99,61,8,0,4,4,98,0,2,0,10,1,0,82,82020
22,21,0.99,40,4,1,0,3,47,0,1,1,2,1,2,82,82021
23,22,0.99,27,0,0,0,5,39,1,3,1,4,0,0,82,82022
24,23,0.99,37,1,0,1,4,54,0,3,0,4,0,0,82,82023
25,24,0.99,34,2,1,0,3,45,0,0,0,2,0,0,82,82024
26,25,0.6,25,4,0,1,5,22,2,0,0,2,1,0,82,82025
27,26,0.99,86,5,1,0,3,47,2,1,0,8,0,0,82,82026
28,27,0.99,57,0,0,0,2,57,3,0,0,7,0,1,82,82027
29,28,0.99,101,5,0,0,8,111,4,0,2,8,0,0,82,82028
30,29,0.99,85,3,0,0,9,104,1,0,2,6,0,1,82,82029
31,30,0.8332999999999999,83,1,1,0,5,60,2,1,1,4,0,1,82,82030
32,31,0.8332999999999999,63,1,0,1,0,37,0,1,1,3,0,0,82,82031
33,32,0.8332999999999999,98,5,0,0,4,71,2,1,0,7,1,0,82,82032
34,33,0.99,71,4,0,1,4,57,0,0,0,4,0,0,82,82033
35,34,0.99,59,1,0,0,2,48,0,0,1,3,0,0,82,82034
36,35,0.99,38,1,0,0,2,29,2,0,0,0,0,0,82,82035
37,36,0.99,187,1,0,0,2,53,0,0,0,1,0,0,82,82036
38,37,0.99,3,0,0,0,0,4,1,0,0,0,0,0,82,82037
39,38,0.99,114,6,0,0,4,74,0,0,0,7,0,0,82,82038
40,39,0.99,49,2,2,0,8,51,2,3,2,4,0,0,82,82039
41,40,0.99,122,3,0,1,3,56,0,1,0,2,0,0,82,82040
42,41,0.99,82,14,0,1,20,117,4,2,1,24,2,0,82,82041
43,42,0.99,106,6,0,2,12,112,2,1,0,31,2,0,82,82042
44,43,0.99,63,3,0,0,4,42,1,1,0,3,0,2,82,82043
45,44,0.8332999999999999,35,2,0,0,3,47,0,0,0,5,0,0,82,82044
46,45,0.99,24,3,2,1,16,176,2,1,3,3,1,1,82,82045
47,46,0.99,66,4,4,1,22,205,4,1,8,7,0,1,82,82046
48,47,0.99,50,2,2,1,27,150,0,0,0,1,0,0,82,82047
49,48,0.99,61,3,0,1,37,266,2,1,3,6,1,1,82,82048
50,49,0.99,69,9,3,6,25,227,1,0,8,13,0,0,82,82049
51,50,0.99,50,8,2,3,24,194,2,1,3,0,1,1,82,82050
52,51,0.99,63,5,0,3,39,190,3,1,2,5,1,2,82,82051
53,52,0.99,71,11,0,2,43,213,0,1,4,2,0,0,82,82052
54,53,0.99,13,0,0,3,3,18,0,0,1,2,0,0,82,82053
55,54,0.99,72,9,2,3,36,287,0,0,9,9,0,0,82,82054
56,55,0.99,81,9,3,5,38,246,2,1,9,2,1,1,82,82055
57,56,0.99,63,7,3,4,28,198,1,0,2,4,0,0,82,82056
58,57,0.99,98,7,0,3,32,254,1,1,9,5,0,1,82,82057
59,58,0.99,78,15,3,2,35,292,1,0,9,12,0,3,82,82058
60,59,0.99,74,8,2,2,37,287,1,2,12,10,0,0,82,82059
61,60,0.99,88,6,1,3,24,261,1,0,6,4,1,1,82,82060
62,61,0.99,82,4,5,2,34,283,5,0,10,5,0,2,82,82061
63,62,0.99,67,5,0,3,34,201,0,1,8,5,0,3,82,82062
64,63,0.99,72,9,2,6,41,268,1,0,6,5,0,1,82,82063
65,64,0.99,93,6,1,3,34,278,0,0,9,9,0,1,82,82064
66,65,0.99,0,0,0,0,0,0,0,0,0,0,0,0,82,82065
67,66,0.99,0,0,0,0,0,0,0,0,0,0,0,0,82,82066
68,67,0.6,0,0,0,0,0,0,0,0,0,0,0,0,82,82067
69,68,0.99,0,0,0,0,0,0,0,0,0,0,0,0,82,82068
70,69,0.99,0,0,0,0,0,0,0,0,0,0,0,0,82,82069
71,70,0.99,0,0,0,0,0,0,0,0,0,0,0,0,82,82070
72,71,0.99,0,0,0,0,0,0,0,0,0,0,0,0,82,82071
73,72,0.99,0,0,0,0,0,0,0,0,0,0,0,0,82,82072
74,73,0.99,0,0,0,0,0,0,0,0,0,0,0,0,82,82073
75,74,0.99,0,0,0,0,0,0,0,0,0,0,0,0,82,82074
76,75,0.99,0,0,0,0,0,0,0,0,0,0,0,0,82,82075
77,76,0.99,0,0,0,0,0,0,0,0,0,0,0,0,82,82076
78,77,0.6,0,0,0,0,0,0,0,0,0,0,0,0,82,82077
2,1,0.99,72,1,4,0,21,156,1,0,3,4,1,0,83,83001
3,2,0.99,78,0,2,4,21,182,1,0,2,5,0,0,83,83002
4,3,0.99,61,5,8,1,17,156,0,0,1,2,1,4,83,83003
5,4,0.99,40,0,0,4,17,132,0,0,4,3,0,1,83,83004
6,5,0.99,45,3,0,2,8,164,1,1,4,2,0,2,83,83005
7,6,0.99,54,3,3,7,15,154,0,0,1,6,0,1,83,83006
8,7,0.99,52,3,3,5,21,160,0,0,1,3,0,0,83,83007
9,8,0.99,53,3,5,1,17,97,0,0,1,1,0,0,83,83008
10,9,0.99,34,1,1,1,25,99,1,0,2,0,0,0,83,83009
11,10,0.99,54,3,0,3,6,129,2,0,1,1,0,0,83,83010
12,11,0.99,70,3,1,2,15,159,1,1,5,1,0,1,83,83011
13,12,0.99,35,5,0,0,6,123,1,0,7,3,0,0,83,83012
14,13,0.99,65,3,0,1,11,70,0,1,4,2,0,1,83,83013
15,14,0.99,34,0,2,1,11,125,1,0,3,0,0,0,83,83014
16,15,0.99,55,1,0,0,7,121,0,0,3,3,0,1,83,83015
17,16,0.99,39,5,0,1,16,157,0,0,2,3,2,0,83,83016
18,17,0.99,61,3,3,1,19,184,1,0,2,2,1,0,83,83017
19,18,0.99,44,0,0,0,16,81,1,0,4,4,0,0,83,83018
20,19,0.99,52,1,0,2,9,107,0,0,2,0,2,0,83,83019
21,20,0.99,55,0,0,2,13,171,0,0,0,5,0,0,83,83020
22,21,0.99,59,0,0,2,16,129,3,0,1,1,0,0,83,83021
23,22,0.99,55,2,0,1,17,211,0,1,4,4,0,1,83,83022
24,23,0.99,65,1,1,0,13,155,2,0,3,3,0,2,83,83023
25,24,0.99,33,4,0,2,12,105,1,1,6,4,0,0,83,83024
26,25,0.99,69,0,0,2,13,188,1,0,1,5,0,0,83,83025
27,26,0.99,34,6,0,1,12,139,0,0,4,1,0,1,83,83026
28,27,0.99,37,0,0,0,16,110,3,2,1,2,0,0,83,83027
29,28,0.99,29,0,0,4,10,108,0,0,2,0,0,2,83,83028
30,29,0.99,56,0,3,2,16,202,1,0,2,3,0,0,83,83029
31,30,0.99,51,3,2,4,7,96,2,0,0,1,0,0,83,83030
32,31,0.99,42,2,2,1,7,113,1,1,3,1,0,0,83,83031
33,32,0.99,45,5,1,4,21,158,0,0,6,2,0,0,83,83032
34,33,0.99,43,3,0,1,20,164,1,1,1,2,1,0,83,83033
35,34,0.99,57,1,0,2,22,197,1,1,2,2,0,0,83,83034
36,35,0.99,42,3,0,1,18,180,1,0,2,7,0,0,83,83035
37,36,0.99,28,0,0,4,15,110,0,1,1,1,0,0,83,83036
38,37,0.99,46,1,0,1,12,145,2,0,4,1,1,0,83,83037
39,38,0.6,4,0,0,0,2,9,0,0,1,0,0,0,83,83038
40,39,0.99,35,2,0,2,11,138,1,0,1,8,0,1,83,83039
41,40,0.99,36,3,0,1,10,88,0,0,0,3,0,0,83,83040
42,41,0.99,63,6,1,2,11,177,0,1,2,4,0,0,83,83041
43,42,0.99,25,1,1,0,3,71,2,0,0,3,0,0,83,83042
44,43,0.99,61,1,0,1,15,199,1,0,2,4,0,1,83,83043
45,44,0.99,74,2,0,3,31,206,0,1,3,6,0,0,83,83044
46,45,0.6,12,0,0,1,5,59,0,0,0,0,0,0,83,83045
47,46,0.99,78,4,1,7,15,157,0,0,2,7,1,0,83,83046
48,47,0.99,53,2,1,1,18,147,0,0,1,6,0,1,83,83047
49,48,0.99,78,5,0,4,25,154,1,0,3,3,0,2,83,83048
50,49,0.99,32,0,0,2,4,74,0,2,1,0,0,1,83,83049
51,50,0.8,18,0,2,1,5,41,1,1,0,0,1,0,83,83050
52,51,0.99,24,0,0,1,10,64,0,0,0,1,0,1,83,83051
53,52,0.8,22,0,0,0,3,55,2,0,0,2,0,0,83,83052
54,53,0.99,24,1,0,0,9,92,2,0,0,0,0,0,83,83053
55,54,0.99,40,0,0,2,15,138,0,0,3,7,0,1,83,83054
56,55,0.99,29,4,0,2,3,66,0,0,1,1,0,0,83,83055
57,56,0.99,47,1,0,0,17,113,0,0,4,1,0,0,83,83056
58,57,0.99,11,0,0,0,1,15,0,0,0,1,0,0,83,83057
59,58,0.99,0,0,0,0,0,0,0,0,0,0,0,0,83,83058
60,59,0.99,0,0,0,0,0,0,0,0,0,0,0,0,83,83059
2,1,0.99,63,1,0,2,1,145,2,0,2,1,0,0,84,84001
3,2,0.99,33,0,1,2,7,40,0,0,0,1,0,1,84,84002
4,3,0.99,64,0,0,0,4,77,3,0,0,1,0,0,84,84003
